true_author,provider,model,thinking,chunk_id,kind,n_words,paragraph_id,trial,guess,confidence,is_specific_person,hit,attributed_to_zvi,refused,input_tokens,output_tokens,cost_usd,reasoning
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p81,paragraph,35,81,0,Zvi Mowshowitz,55,True,1,1,0,637,119,0.00616,"The terse, analytical commentary on AI model evaluations (Anthropic, Petri, evaluation awareness) with skeptical framing matches Zvi Mowshowitz's AI-news roundup style on his blog."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p81s1,sentence,17,81,0,Zvi Mowshowitz,35,True,1,1,0,596,117,0.005905,"The terse, AI-safety-focused commentary referencing Anthropic and a specific eval tool ('Petri') matches Zvi Mowshowitz's running AI roundup style of clipped, evaluative sentences."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p81s0,sentence,18,81,0,Zvi Mowshowitz,25,True,1,1,0,606,129,0.006255,The phrasing about 'verbalized evaluation awareness' and tracking AI model versions like Opus suggests an AI safety/alignment commentator; Zvi Mowshowitz frequently summarizes such evaluation findings in his AI writing.
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p64s0,sentence,30,64,0,Zvi Mowshowitz,75,True,1,1,0,618,124,0.00619,"The phrasing 'lying, lazy and shortcutting or dropping the ball' with the casual 'As in' opener and direct discussion of Claude's failure modes matches Zvi Mowshowitz's distinctive AI commentary style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p82s2,sentence,16,82,0,Zvi Mowshowitz,25,True,1,1,0,595,105,0.0056,"The casual tone, focus on AI evals being unreliable, and rationalist-adjacent phrasing suggest an AI commentator like Zvi, but the snippet is very short."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p82,paragraph,65,82,0,Zvi Mowshowitz,85,True,1,1,0,689,141,0.00697,"The conversational, self-interrogating style with scare quotes around 'mitigation', the focus on AI model evals and capabilities (Opus reference), and the characteristic 'I'm not sure I'd call that' hedging strongly match Zvi Mowshowitz's AI newsletter writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p82s1,sentence,21,82,0,John Carmack,2,True,0,0,0,602,110,0.00576,"The excerpt is too short and generic to identify a distinctive style; the precise, technical distinction between 'issue' and 'resulting problem' suggests an engineer or technical writer, but this is essentially a guess."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p79s0,sentence,27,79,0,Zvi Mowshowitz,55,True,1,1,0,619,134,0.006445,"The phrasing about 'true risk' rising, evidence of 'no big disaster yet,' and the careful probabilistic hedging with quoted phrases is characteristic of Zvi Mowshowitz's AI risk and rationalist-adjacent blogging style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p79,paragraph,27,79,0,Zvi Mowshowitz,55,True,1,1,0,619,125,0.00622,The phrasing about 'true risk' rising until it materializes and skepticism toward 'no disaster yet' as weak evidence matches the rationalist/AI-safety analytical voice typical of Zvi Mowshowitz's writing.
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p85s0,sentence,32,85,0,Zvi Mowshowitz,60,True,1,1,0,617,109,0.00581,"The conversational hedging, scare-quoted hypothetical objection, and AI-lab/terms-of-service framing strongly match Zvi Mowshowitz's blogging style on AI policy."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p83,paragraph,43,83,0,Eliezer Yudkowsky,8,True,0,0,0,643,117,0.00614,"The content concerns AI risk pathways and the rhetorical move about not dismissing a broader class of risks, suggesting a rationalist/AI-safety writer, but the text is too short and generic to identify confidently."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p84,paragraph,61,84,0,Zvi Mowshowitz,72,True,1,1,0,661,133,0.00663,"The parenthetical aside '(horror of horrors!)', the numbered 'pathway' analysis, references to AI developers and terms of service, and the wry tone about Claude/Opus model behavior strongly match Zvi Mowshowitz's AI newsletter style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p82s0,sentence,28,82,0,Zvi Mowshowitz,62,True,1,1,0,622,138,0.00656,"The dry, skeptical commentary on AI lab safety mitigations, sandboxes, and model testing (referencing a near-future 'Opus 4.8') matches Zvi Mowshowitz's style of summarizing and critiquing AI alignment claims in his newsletters."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p84s0,sentence,43,84,0,Zvi Mowshowitz,70,True,1,1,0,631,132,0.006455,"The parenthetical sardonic aside ('horror of horrors!'), references to AI model versions (Opus), AI developers, and terms of service, plus the numbered 'pathway' structure match Zvi Mowshowitz's distinctive AI commentary style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p83s1,sentence,32,83,0,Paul Christiano,5,True,0,0,0,627,112,0.005935,"The hedged, careful language about 'risk pathways' being 'illustrative, not exhaustive' suggests AI safety/alignment discourse, but the text is too short and generic to identify a specific author with confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p83s0,sentence,11,83,0,Gary Gygax,2,True,0,0,0,581,102,0.005455,"The mention of 'Mythos' and a count of dice/items suggests a tabletop RPG game-design context, but the excerpt is far too short to identify a specific author with any confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p84s1,sentence,18,84,0,Zvi Mowshowitz,25,True,1,1,0,595,127,0.00615,"The casual reference to 'Opus' (Claude Opus) sabotage and AI safety framing suggests a rationalist/AI-commentary blogger; Zvi frequently discusses such model behavior, though the grammar is loose for a quote."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p80,paragraph,11,80,0,Kevin Roose,5,True,0,0,0,593,108,0.005665,"The excerpt is a single sentence about Anthropic and AI risk, suggesting a tech journalist covering AI safety, but there are too few stylistic cues to identify a specific author with any confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p85,paragraph,83,85,0,Zvi Mowshowitz,85,True,1,1,0,690,124,0.00655,"The casual hedging style, AI safety/alignment vs capabilities framing, scare-quoted hypothetical objections, and the analytical commentary voice strongly match Zvi Mowshowitz's writing on his AI newsletter."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p87,paragraph,50,87,0,Zvi Mowshowitz,72,True,1,1,0,650,109,0.005975,"The casual analytic tone about Claude's goals and propensities, the parenthetical aside style, and the AI-alignment commentary strongly match Zvi Mowshowitz's blogging voice."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p85s2,sentence,29,85,0,Zvi Mowshowitz,35,True,1,1,0,607,114,0.005885,"The hedged, analytical tone about AI alignment versus capabilities and the phrasing 'that is not how I would expect this to go' matches Zvi Mowshowitz's commentary style on AI risk topics."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p87s0,sentence,29,87,0,Zvi Mowshowitz,72,True,1,1,0,621,141,0.00663,"The casual yet analytical tone, the focus on Claude's behavior and AI alignment framing with quoted jargon like 'coherent goal or propensity,' and the blunt phrasing ('assholes') strongly match Zvi Mowshowitz's AI commentary style on his blog."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p78s0,sentence,15,78,0,Eliezer Yudkowsky,22,True,0,0,0,597,115,0.00586,"The compact framing of alignment lagging behind capabilities and rising risk is characteristic of AI-safety commentators like Yudkowsky, though many in the rationalist/alignment community phrase things this way."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p87s1,sentence,21,87,0,Zvi Mowshowitz,28,True,1,1,0,594,126,0.00612,"The terse, slightly ironic phrasing about Claude's dispositions toward helping certain actors reads like AI-safety commentary; Zvi Mowshowitz frequently writes such pointed asides about Claude's behavior and alignment."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p88s1,sentence,40,88,0,Zvi Mowshowitz,70,True,1,1,0,641,112,0.006005,"The references to Claude, AI influence on decisions, and the sardonic aside about 'Liberation Day' tariffs match Zvi Mowshowitz's blog style and recurring AI commentary."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p85s1,sentence,22,85,0,Anonymous,1,False,0,0,0,596,96,0.00538,This single sentence offers no distinctive stylistic markers tying it to a specific known author; it reads like a generic workplace complaint or comment that could come from countless individuals.
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p88,paragraph,85,88,0,Zvi Mowshowitz,92,True,1,1,0,722,123,0.006685,"The references to AI models like Claude, 'Laws of Human Stupidity,' analytical commentary on government AI reliance, and the distinctive blog-style voice strongly match Zvi Mowshowitz's AI newsletter writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p88s0,sentence,45,88,0,Zvi Mowshowitz,85,True,1,1,0,646,123,0.006305,"The reference to 'Claude or its rivals,' numbered 'laws of human stupidity,' and the AI-policy commentary style strongly match Zvi Mowshowitz's 'Don't Worry About the Vase' AI writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p89,paragraph,42,89,0,Zvi Mowshowitz,72,True,1,1,0,637,117,0.00611,"The hedging meta-commentary, casual 'had it coming' phrasing, scare quotes around 'undermined,' and AI-governance risk framing strongly match Zvi Mowshowitz's blogging style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p86,paragraph,33,86,0,Zvi Mowshowitz,85,True,1,1,0,633,119,0.00614,"The phrasing 'load bearing,' the analytical AI-safety commentary on Claude Opus model behavior and goals, and the numbered-pathway critique style strongly match Zvi Mowshowitz's writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p89s0,sentence,42,89,0,Zvi Mowshowitz,72,True,1,1,0,637,132,0.006485,"The hedging meta-commentary style, scare quotes around 'undermined', the phrase 'had it coming', and the recursive 'that doesn't make it not a risk' construction are characteristic of Zvi Mowshowitz's AI/policy blog writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p86s0,sentence,33,86,0,Zvi Mowshowitz,78,True,1,1,0,633,139,0.00664,"The phrasing 'incorrectly load bearing,' the numbered-pathway analysis of an AI model alignment document, hedged 'I still think' commentary, and rationalist-adjacent AI safety vocabulary strongly match Zvi Mowshowitz's running commentary style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p90,paragraph,31,90,0,Zvi Mowshowitz,35,True,1,1,0,618,121,0.006115,"The terse, opinionated tone with phrases like 'more than a little nuts' and the AI-safety policy context (RSP = Responsible Scaling Policy) fits an AI commentator like Zvi Mowshowitz."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p90s1,sentence,18,90,0,Tyler Cowen,28,True,0,0,0,589,115,0.00582,"The terse, conversational hedging tone ('more than a little nuts, even if in practice it works out') matches the clipped blog-aside style common to economics bloggers like Tyler Cowen at Marginal Revolution."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p91,paragraph,48,91,0,Zvi Mowshowitz,85,True,1,1,0,669,130,0.006595,"The dense, analytical AI-safety commentary style, the use of 'The takeaway,' the focus on Anthropic model evaluations and safeguards, and casual model nicknames are characteristic of Zvi Mowshowitz's AI newsletter writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p93,paragraph,67,93,0,Zvi Mowshowitz,78,True,1,1,0,682,120,0.00641,"The phrasing 'epistemic position,' references to Anthropic safeguards and Pliny, and the analytical AI-safety commentary style strongly match Zvi Mowshowitz's writing in his AI newsletter."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p93s1,sentence,8,93,0,Anonymous,1,False,0,0,0,576,85,0.005005,"The excerpt is far too short and generic to identify any specific author; it contains no distinctive stylistic, lexical, or topical markers."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p93s2,sentence,40,93,0,Zvi Mowshowitz,72,True,1,1,0,635,119,0.00615,"The casual yet analytical tone, use of 'epistemic position,' references to Anthropic and AI safeguards, and the rationalist-adjacent voice strongly match Zvi Mowshowitz's AI commentary style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p94s1,sentence,19,94,0,Zvi Mowshowitz,22,True,1,1,0,599,126,0.006145,"The casual, dismissive tone about AI model refusals ('stupid refusal,' 'basically a solved problem') matches an AI-focused blogger who frequently evaluates model behavior, fitting Zvi Mowshowitz's style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p94s0,sentence,5,94,0,Andrej Karpathy,2,True,0,0,0,575,114,0.005725,"The excerpt is extremely short and generic, sounding like a terse technical note about LLM/chatbot prompting; without distinctive stylistic markers I default to a low-confidence guess of a known AI commentator."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p93s0,sentence,19,93,0,Zvi Mowshowitz,55,True,1,1,0,601,122,0.006055,"The phrasing about Anthropic, safeguards, and a measured-but-critical tone ('rather cavalier,' 'faith in the safeguards') matches Zvi Mowshowitz's AI commentary style on his blog."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p92s0,sentence,11,92,0,Zvi Mowshowitz,12,True,1,1,0,584,109,0.005645,"The casual analytical phrasing about a 'gap' and 'vibe' regarding an AI model resembles rationalist AI-commentary blogging, though the snippet is too short for confidence."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p95,paragraph,40,95,0,Zvi Mowshowitz,72,True,1,1,0,639,121,0.00622,"The hedging phrasing ('basically fine', 'this too'), focus on AI model evaluation and grading quality, plus the casual analytical commentary style strongly resemble Zvi Mowshowitz's AI roundup writing."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p91s0,sentence,48,91,0,Zvi Mowshowitz,72,True,1,1,0,669,152,0.007145,"The structure (""The takeaway from the X section is...""), informal verbs like ""obliterated,"" detailed analysis of Anthropic model safety/cyber benchmarks, and the running AI-model commentary style strongly match Zvi Mowshowitz's Don't Worry About the Vase model-review posts."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p95s0,sentence,28,95,0,Zvi Mowshowitz,78,True,1,1,0,619,112,0.005895,"The hedging cadence ('this too is basically fine'), focus on multi-turn AI model evaluation, and reference to a specific model version match Zvi Mowshowitz's AI newsletter style."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p92,paragraph,11,92,0,Zvi Mowshowitz,22,True,1,1,0,584,125,0.006045,"The casual 'give the vibe' phrasing combined with AI-model-comparison framing (a named model vs. another) reads like AI commentary blogging in the rationalist style, where Zvi frequently discusses model capabilities and gaps."
Zvi Mowshowitz,anthropic,claude-opus-4-8,high,p94,paragraph,24,94,0,Zvi Mowshowitz,30,True,1,1,0,609,132,0.006345,"The terse, AI-evaluation jargon ('single turn requests', 'refusal', 'basically a solved problem') matches the clipped, opinionated style of an AI-safety blogger who reviews model behavior, most likely Zvi Mowshowitz."
